cell_id,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDBI,NDWI,BSI,VV,VH,VH_VV_diff_db,ghs_built,viirs_radiance,elevacion,pendiente_grados,poblacion,vias_long_m,dist_via_principal_m,n_edificios,area_total_m2,area_media_m2,area_std_m2,compacidad_media,es_positivo,es_negativo,etiqueta,centroid_x_utm,centroid_y_utm
1538,0.0806,0.1079,0.1272,0.1468,0.1857,0.1958,0.2099,0.2093,0.1983,0.1619,0.24532777,-0.028417448,-0.3209566,0.056818172,3.5120241203710547,-16.320069390585072,-19.832093510956128,2038,80.806206,5.349283,3.097099,106.32528,470.26611151503795,21.01116023659607,1.0,144.66609901881716,144.66609901881716,0.0,0.7131582114792981,False,True,0.0,442848.27082237665,1150247.7220254836
1539,0.11185,0.12675,0.1366,0.15225,0.1821,0.19755,0.19525,0.2234,0.27835,0.2516,0.17673649,0.17546451,-0.2127329,0.14936641,-2.5309556247635,-12.550267098166188,-10.019311473402688,4169,80.806206,4.7771688,1.3278226,111.11052,469.9160490255343,65.89748726776143,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1150347.7220254836
1540,0.1025,0.12815,0.1412,0.1758,0.21195,0.23035,0.21625,0.23875,0.26765,0.24945,0.20995942,0.106220305,-0.25580722,0.12383181,2.010602123548,-13.118336669379271,-15.128938792927272,4599,80.806206,2.7924528,0.745174,111.14631,100.24958472174313,91.48657587024306,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1150447.7220254836
1541,0.12355,0.15005,0.168,0.1857,0.21085,0.22875,0.2203,0.2404,0.27205,0.2492,0.13468969,0.105108134,-0.18968545,0.12271972,0.9752261348171856,-13.249287363081343,-14.22451349789853,4700,82.98744,2.5363994,2.0002785,111.20184,384.4221675844635,84.42940889270686,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1150547.7220254836
1542,0.0948,0.1185,0.12325,0.16055,0.1819,0.20415,0.20645,0.23285,0.2904,0.25995,0.25235063,0.16896446,-0.270657,0.15722477,2.666601455451291,-14.634650425707182,-17.30125188115847,5126,82.98744,2.2042217,0.11869462,111.52409,618.4098401660141,54.37377093123401,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1150647.7220254836
1543,0.1583,0.1751,0.1917,0.2024,0.2035,0.21465,0.2174,0.23215,0.3045,0.29385,0.06282084,0.16689023,-0.107770704,0.13820395,5.961039689514516,-10.741176956685504,-16.70221664620002,5764,82.98744,2.85609,1.9720265,111.56159,865.0242377613928,24.33371012414712,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1150747.7220254836
1544,0.1003,0.11535,0.1337,0.1648,0.16695,0.1704,0.15545,0.18765,0.2469,0.2352,0.07522049,0.22728968,-0.14807977,0.19619706,-2.4140792259080626,-13.604804186211647,-11.190724960303584,5906,82.98744,2.0892577,1.7960846,110.68716,740.111950711409,0.3876467351889524,3.0,3187.087515101585,1062.3625050338617,489.58383141200824,0.590843144316264,False,False,,442848.27082237665,1150847.7220254836
1545,0.1173,0.133,0.15495,0.1786,0.1759,0.1841,0.17365,0.19275,0.2463,0.2391,0.05690811,0.17299679,-0.13256155,0.15934701,-0.0033732813717167465,-11.285144716617722,-11.281771435246005,4970,82.98744,3.165878,3.217249,107.88146,637.3408469993955,39.56553284545705,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1150947.7220254836
1546,0.1336,0.1531,0.169,0.1866,0.1795,0.1881,0.1826,0.1982,0.2664,0.2588,0.038680337,0.18663698,-0.087876104,0.15859498,-6.440986782365619,-13.105821290244965,-6.664834507879346,1745,75.13387,5.308503,1.8413384,106.42709,903.390668635587,12.612834195952203,1.0,760.0531453831056,760.0531453831056,0.0,0.7762689659094065,False,False,,442848.27082237665,1151047.7220254836
1547,0.1183,0.1326,0.1471,0.1669,0.1703,0.1756,0.165,0.1905,0.2507,0.2323,0.05735343,0.20615825,-0.108871005,0.16811039,-6.937779639188088,-14.754264162535854,-7.816484523347766,5293,75.13387,4.1938047,2.4595642,105.54384,715.5453234415389,49.102970865946794,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1151147.7220254836
1548,0.0903,0.10865,0.12485,0.1446,0.15545,0.1729,0.1645,0.19545,0.272,0.2483,0.13703127,0.24627724,-0.2044664,0.21798515,-7.6577349815798605,-13.296123231977635,-5.6383882503977745,3832,75.13387,6.8415256,2.6612458,106.65048,485.51245560873787,106.09790785302948,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1151247.7220254836
1549,0.0899,0.1133,0.1197,0.1506,0.206,0.2394,0.2366,0.2648,0.2806,0.2334,0.3280943,0.0850735,-0.3523864,0.101541035,-5.169948957041859,-11.335185004529908,-6.165236047488049,4386,75.13387,11.9436245,5.5361214,102.36502,640.1757070110538,181.21735632562905,4.0,399.40267958307714,99.85066989576929,26.62883005346931,0.7043538060494714,False,False,,442848.27082237665,1151347.7220254836
1550,0.1249,0.1473,0.1644,0.1874,0.1995,0.2188,0.2137,0.2457,0.319,0.2938,0.1303888,0.19767225,-0.1839335,0.17615573,-7.3977335523931576,-12.141811949740692,-4.7440783973475344,4808,75.13387,15.348064,1.0541662,103.33938,441.9197674881907,240.76416477368,1.0,78.90752973309617,78.90752973309617,0.0,0.4880494940873399,False,False,,442848.27082237665,1151447.7220254836
1551,0.11625,0.14155,0.15465,0.18275,0.2105,0.23175,0.23165,0.25915,0.3135,0.277,0.19932693,0.15014215,-0.24142548,0.14735615,-8.997857596505465,-15.040904716740911,-6.043047120235446,4006,71.22684,18.879526,2.8985374,101.77546,580.390106471006,269.06280630502704,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1151547.7220254836
1552,0.10865,0.1296,0.13735,0.1622,0.1861,0.2036,0.21095,0.2418,0.33315,0.29045,0.21131213,0.22459106,-0.23887828,0.1909885,0.07119640950766512,-14.869890394960198,-14.941086804467863,4279,71.22684,25.378218,7.881821,97.77141,764.3833118729337,270.7138205459616,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1151647.7220254836
1553,0.09265,0.11275,0.1261,0.159,0.16235,0.18725,0.1838,0.2143,0.31745,0.2792,0.18618909,0.26663342,-0.23958859,0.23208337,3.329493817713294,-14.454693745154017,-17.78418756286731,4741,71.22684,26.19467,11.147909,94.11112,568.1907270297494,266.2723569563698,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1151747.7220254836
1554,0.1188,0.1418,0.15105,0.18125,0.21395,0.23935,0.2444,0.28225,0.32455,0.2751,0.23606017,0.14087355,-0.26566544,0.13400094,-9.1245779402883,-17.128326356232357,-8.003748415944058,2861,71.22684,40.717136,23.335062,88.76428,252.75915669102451,260.43844956776655,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1151847.7220254836
1555,0.08225,0.11085,0.1179,0.1692,0.2458,0.27445,0.27775,0.29805,0.27935,0.209,0.4040187,0.0028720645,-0.42949045,0.049191173,-7.809794664043786,-14.676073054220561,-6.866278390176775,831,71.22684,31.85034,17.25053,71.68525,144.49899178226377,255.54520468179805,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1151947.7220254836
1556,0.0708,0.10295,0.105,0.16085,0.27025,0.3011,0.3062,0.32855,0.2754,0.18975,0.48929965,-0.052957334,-0.49676156,0.0044890386,-10.997851971446217,-17.44907578356974,-6.451223812123523,64,34.01499,52.939938,22.585884,68.57596,0.0,252.67818783214753,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152047.7220254836
1557,0.0687,0.08975,0.0985,0.13565,0.2146,0.24215,0.24025,0.26685,0.2519,0.1756,0.4184502,0.023671607,-0.4560606,0.06286489,-7.426562829154415,-16.213410842762613,-8.786848013608198,478,34.01499,46.68011,13.160006,65.02609,54.37441173239397,277.24119879442344,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152147.7220254836
1558,0.0659,0.0926,0.09545,0.13995,0.23985,0.27065,0.2727,0.3002,0.23865,0.16035,0.4814614,-0.06658847,-0.49301946,-0.0066894623,-8.32163606793971,-15.480003691392806,-7.1583676234530955,1868,34.01499,42.093193,14.142167,60.858685,501.85139373957696,331.4801623201606,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152247.7220254836
1559,0.07275,0.0979,0.0985,0.1355,0.22865,0.25945,0.24825,0.28145,0.26015,0.1914,0.43186733,0.023406753,-0.43434927,0.055396147,-4.596716797282967,-15.00085171121836,-10.404134913935394,3256,34.01499,59.999218,15.995841,57.06321,176.1626503842574,403.6031636578572,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152347.7220254836
1560,0.0424,0.0758,0.0651,0.134,0.2215,0.2616,0.2732,0.3012,0.2504,0.1396,0.61513454,-0.04354469,-0.5656161,-0.00015843255,-11.113929538844676,-17.05237570033845,-5.938446161493776,1810,34.01499,72.68621,19.42606,55.967403,0.0,485.70765838872876,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152447.7220254836
1561,0.03,0.0616,0.0361,0.1085,0.244,0.3008,0.3209,0.3323,0.2083,0.1047,0.7977591,-0.21277401,-0.6779085,-0.1789014,-11.292276473527611,-17.83787658838517,-6.54560011485756,123,41.519283,68.82393,19.431889,54.854656,0.0,573.5227503075122,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152547.7220254836
1562,0.0342,0.0554,0.0491,0.1041,0.185,0.2273,0.2323,0.254,0.2283,0.1351,0.6510306,-0.00868431,-0.6148766,0.020040486,-9.227214606375785,-15.456324050958322,-6.229109444582537,67,41.519283,98.972015,4.4651337,54.769817,200.38063411749621,652.9793021855971,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152647.7220254836
1563,0.0305,0.05915,0.03965,0.1027,0.2454,0.28715,0.2957,0.32165,0.2088,0.10265,0.7635307,-0.17224976,-0.6666197,-0.13529973,-9.91879877724963,-16.866156659192118,-6.947357881942487,0,41.519283,88.38161,10.414678,54.94428,200.79346312533895,661.2126880650932,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152747.7220254836
1564,0.03015,0.0569,0.0397,0.10085,0.2672,0.3237,0.3377,0.3708,0.20745,0.1046,0.7896131,-0.23892505,-0.71160674,-0.19626017,-10.24482481476138,-16.585667434683998,-6.340842619922618,696,41.519283,75.48596,8.023751,57.843307,221.64524733095905,645.7295904234535,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152847.7220254836
1565,0.0397,0.0681,0.0439,0.1108,0.2871,0.3522,0.3509,0.3622,0.2219,0.116,0.7776089,-0.22520949,-0.6749403,-0.19012797,-11.397093740318127,-18.428347411573164,-7.031253671255037,1516,41.519283,61.83781,9.04412,58.30108,127.53744299852262,635.9325077182291,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1152947.7220254836
1566,0.0962,0.1325,0.15,0.189,0.2645,0.2949,0.3026,0.3199,0.2903,0.2173,0.33716303,-0.020745462,-0.39094463,0.04945779,-10.888810903526654,-18.150026928400003,-7.261216024873349,3283,58.974216,48.0373,4.886515,63.418377,395.0023224467186,639.3255967809854,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1153047.7220254836
1567,0.1448,0.1728,0.1828,0.2015,0.2579,0.2754,0.2647,0.296,0.2959,0.2527,0.18301676,0.05565464,-0.21005712,0.077910356,-6.525855222053953,-15.261504388849529,-8.735649166795575,3395,58.974216,47.67578,14.569756,66.218185,642.299592836108,649.7898590534353,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1153147.7220254836
1568,0.0968,0.1153,0.1237,0.151,0.1647,0.1831,0.1946,0.2148,0.316,0.2823,0.22274584,0.23775952,-0.255889,0.202845,0.8273435650273433,-17.427342019048147,-18.254685584075492,4794,58.974216,40.79605,6.17401,68.666664,526.4179348559064,591.5848191455552,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1153247.7220254836
1569,0.0948,0.117,0.1298,0.1642,0.2171,0.2395,0.229,0.2752,0.3335,0.2809,0.27647713,0.18577777,-0.3236994,0.17723288,1.632080351282469,-13.570537883098481,-15.20261823438095,4971,58.974216,33.099873,4.514496,78.138725,460.28875967663544,491.6601779170265,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1153347.7220254836
1570,0.1225,0.1383,0.1496,0.1658,0.1759,0.1898,0.191,0.2167,0.3213,0.3005,0.1215502,0.25434315,-0.16003644,0.20066294,-3.2477790245887457,-12.757275405751802,-9.509496381163057,6122,58.974216,20.130383,3.3380027,82.89404,743.5113166592326,391.73553668849763,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442848.27082237665,1153447.7220254836
1571,0.0407,0.0606,0.0682,0.1117,0.2031,0.2319,0.2465,0.2905,0.2607,0.1514,0.5665713,0.02799682,-0.6053403,0.067683786,-6.191740667030088,-15.942215940369111,-9.750475273339024,3621,67.29738,37.241013,17.04829,84.71266,403.5938381306098,291.8108954599688,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442848.27082237665,1153547.7220254836
1572,0.0945,0.1226,0.1611,0.1848,0.202,0.2179,0.2169,0.2288,0.3185,0.2963,0.14761905,0.18976466,-0.27776143,0.21264224,-7.919752683112504,-15.911731401237864,-7.99197871812536,3410,67.29738,38.24194,4.1978545,85.677925,305.3483212943008,191.88625423143998,5.0,3903.255488382739,780.6510976765478,784.3159631043442,0.4433351601959397,False,True,0.0,442848.27082237665,1153647.7220254836
1573,0.0898,0.1048,0.1218,0.1572,0.1619,0.1797,0.1693,0.2078,0.298,0.2808,0.1631742,0.27541196,-0.23531559,0.23670642,-2.3110408463011662,-12.90280938266087,-10.591768536359703,4896,67.29738,13.783823,3.1104143,87.97243,197.9613305275938,91.96161300291118,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442848.27082237665,1153747.7220254836
1574,0.1041,0.1266,0.1356,0.1671,0.1815,0.1996,0.1999,0.2223,0.2753,0.2472,0.19165425,0.15867002,-0.22450231,0.14953141,-4.810928562048376,-15.39995944417851,-10.589030882130134,4539,67.29738,12.778915,0.8301547,90.32995,800.6843215573554,7.963028225617668,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442848.27082237665,1153847.7220254836
1575,0.142,0.1638,0.1782,0.206,0.2091,0.2192,0.2108,0.236,0.3071,0.2847,0.08380463,0.18594322,-0.12546718,0.15809569,4.59199652012262,-11.605434223496367,-16.197430743618987,4033,67.29738,11.326615,1.0842447,90.3215,400.56060899140965,107.8876694541465,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442848.27082237665,1153947.7220254836
1576,0.1107,0.1339,0.1479,0.1771,0.2071,0.2245,0.2289,0.2557,0.3059,0.2734,0.21496816,0.14397907,-0.26185226,0.14393751,6.378673880530022,-13.516739191203751,-19.895413071733774,4853,58.411182,9.247359,3.721241,89.92908,200.21109849846104,207.81231068267533,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442848.27082237665,1154047.7220254836
1577,0.0466,0.0733,0.0629,0.1265,0.231,0.238,0.2774,0.2662,0.2425,0.1887,0.63032615,-0.06712826,-0.58197886,-0.029551933,-3.505299678942757,-10.821195631567566,-7.315895952624809,4071,58.411182,5.0680423,1.617193,90.20082,400.500828101536,262.7693878741384,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1154147.7220254836
1578,0.1558,0.1794,0.1953,0.2039,0.2233,0.2186,0.2235,0.2397,0.2866,0.2694,0.06733525,0.12370122,-0.10945645,0.119136065,-5.992998453796494,-16.96092467683967,-10.967926223043177,4333,58.411182,3.8036814,1.5278498,87.104256,459.9975786892183,163.2958301052521,2.0,729.0033093502185,364.50165467510925,44.75895280089866,0.36929442855849937,False,False,,442848.27082237665,1154247.7220254836
1579,0.0595,0.08955,0.0929,0.147,0.2321,0.2597,0.25645,0.2806,0.22775,0.16575,0.46815512,-0.059273016,-0.4823699,0.0073829796,-8.696644844167153,-15.43516827346046,-6.738523429293307,3225,58.411182,3.0545285,1.0477135,86.64894,390.8667531810388,63.822272336365764,2.0,974.9682148523638,487.4841074261819,559.0511968367413,0.6638149402604352,False,False,,442848.27082237665,1154347.7220254836
1580,0.0997,0.1137,0.1235,0.1508,0.168,0.1854,0.1912,0.2078,0.2499,0.2272,0.21512553,0.13307638,-0.2541817,0.1241909,-3.968761161062239,-11.527379257707896,-7.558618096645657,1727,58.411182,3.4966068,2.9852126,85.39335,754.05293327504,17.061895903081343,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442848.27082237665,1154447.7220254836
1581,0.1437,0.1601,0.1821,0.2107,0.2319,0.2425,0.247,0.272,0.3123,0.2862,0.1512468,0.11675309,-0.21346106,0.117161915,-6.359448866189688,-14.057442699797914,-7.697993833608225,4508,33.995937,7.741431,0.7051961,84.36185,268.02280843908557,116.26644883952223,3.0,543.0188499385081,181.00628331283602,202.40238807063255,0.6948862331563416,False,True,0.0,442848.27082237665,1154547.7220254836
1582,0.0943,0.1129,0.1244,0.1485,0.1729,0.1853,0.1847,0.2154,0.2751,0.2448,0.1950825,0.1966072,-0.24126345,0.17759766,-5.809892866820131,-10.989784913255576,-5.179892046435445,3889,33.995937,5.296478,1.0656136,82.915344,201.56109560087793,147.49815579729196,1.0,485.991678870513,485.991678870513,0.0,0.4273930486819238,False,True,0.0,442848.27082237665,1154647.7220254836
1583,0.0539,0.0795,0.08,0.1218,0.2151,0.2589,0.2581,0.2825,0.2115,0.1412,0.5267672,-0.09923338,-0.5290285,-0.033968523,-7.124209938413286,-14.824791127225186,-7.7005811888119,2750,33.995937,2.8337922,6.4962683,82.339096,563.2528616944669,70.79607179103746,1.0,746.1857508618381,746.1857508618381,0.0,0.7255990207609426,False,True,0.0,442848.27082237665,1154747.7220254836
1584,0.1693,0.2162,0.2451,0.2938,0.3265,0.3453,0.3361,0.3685,0.4003,0.3334,0.15657261,0.08718086,-0.2170922,0.12165449,-12.612570027487617,-20.4796168839657,-7.867046856478083,600,33.995937,-1.0608456,3.696861,82.155556,807.4360861826071,5.9060122152170305,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1154847.7220254836
1585,0.1059,0.1231,0.1348,0.1569,0.1459,0.16,0.1332,0.1545,0.1732,0.1334,-0.005970139,0.13054827,-0.039406974,0.12593673,-12.317462697529589,-22.392318720972625,-10.074856023443036,636,33.995937,0.0,1.7275501,0.0,3.1917282830921403,68.96541842343161,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1154947.7220254836
1586,0.0939,0.1077,0.0821,0.0843,0.0509,0.0558,0.0529,0.0452,0.0476,0.0402,-0.21629627,-0.05273632,0.34122038,-0.061844505,-18.096307403710295,-29.238433792034055,-11.14212638832376,2,8.730056,0.0,0.16269556,0.0,0.0,143.9479968267614,0.0,0.0,0.0,0.0,0.0,False,False,,442848.27082237665,1155047.7220254836
1587,0.0567,0.0798,0.0989,0.1342,0.1938,0.2256,0.2238,0.2448,0.2192,0.1628,0.3870468,-0.010383754,-0.47430825,0.062813245,-8.599644130532344,-14.529703749909743,-5.930059619377399,0,19.07673,0.2539997,0.25565147,71.03979,101.04434780041609,6005.908942496916,0.0,0.0,0.0,0.0,0.0,False,False,,442948.27082237665,1137947.7220254834
1588,0.0635,0.0825,0.0783,0.0802,0.0472,0.0498,0.043,0.0401,0.0219,0.0161,-0.29101402,-0.32511556,0.31474102,-0.030478967,-19.408789688783482,-28.940341076773453,-9.531551387989971,0,14.232227,0.0,0.0,70.27044,0.0,5916.601648733225,0.0,0.0,0.0,0.0,0.0,False,False,,442948.27082237665,1138047.7220254834
1589,0.05255,0.06665,0.04795,0.0466,0.03115,0.0323,0.02985,0.03085,0.0384,0.0333,-0.2326478,0.12527475,0.38134718,0.023407405,-13.532608262675513,-23.19614164448536,-9.663533381809845,1,39.675045,0.0,0.6236325,80.86636,21.825962449476773,294.6544156071808,0.0,0.0,0.0,0.0,0.0,False,False,,442948.27082237665,1148147.7220254836
1590,0.12855,0.1497,0.16265,0.1916,0.21255,0.22995,0.22015,0.2639,0.3344,0.29775,0.15020896,0.20602292,-0.19048262,0.17540646,-4.436277616328229,-13.254078086626567,-8.817800470298337,4805,39.675045,2.7422853,0.44349727,82.32692,583.7063899006722,195.55782091929214,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442948.27082237665,1148247.7220254836
1591,0.1014,0.12695,0.13065,0.16695,0.2136,0.2304,0.24115,0.2585,0.30595,0.2795,0.29720283,0.11844266,-0.31024182,0.12070841,3.683887850181696,-9.659186274903448,-13.343074125085144,4658,39.675045,4.095882,1.8443213,83.13754,577.6815999717445,96.49006114817503,1.0,1571.4905951532862,1571.4905951532862,0.0,0.7853537026025185,False,True,0.0,442948.27082237665,1148347.7220254836
1592,0.1168,0.1373,0.1571,0.1743,0.1836,0.1864,0.1688,0.1984,0.2317,0.2136,0.035900548,0.1570537,-0.10290753,0.15302493,-5.146356307046668,-11.528794601311239,-6.3824382942645705,2747,39.675045,5.4653864,1.1735352,82.03528,917.9855141091579,2.5776986229420955,0.0,0.0,0.0,0.0,0.0,False,True,0.0,442948.27082237665,1148447.7220254836
1593,0.3011,0.3199,0.3179,0.3625,0.3998,0.4107,0.376,0.4019,0.3094,0.2175,0.083729625,-0.097169526,-0.08061501,-0.03817841,0.46315481868788066,-7.605881940311541,-8.069036758999422,4218,57.111603,4.3821626,1.6558411,82.048744,879.2158445245706,99.50541756452725,2.0,1076.934271249333,538.4671356246665,32.22187210903973,0.7063284957788308,False,True,0.0,442948.27082237665,1148547.7220254836
1594,0.1614,0.1817,0.1974,0.2105,0.1976,0.2056,0.2124,0.2251,0.298,0.2965,0.036603224,0.1677116,-0.077899,0.13989876,-3.1945454763768337,-12.096266693089145,-8.90172121671231,3693,57.111603,5.291181,3.6308925,81.77751,806.2364798795599,108.93827616244386,2.0,3088.2399956417057,1544.1199978208529,1479.1778246221643,0.7632367331620449,False,True,0.0,442948.27082237665,1148647.7220254836
1595,0.14625,0.1724,0.1834,0.20875,0.22825,0.24245,0.2344,0.25475,0.25375,0.21915,0.12206797,0.03963944,-0.15240906,0.06908782,-0.034415773784109156,-9.789465245973087,-9.755049472188977,3112,57.111603,7.7861457,1.8285692,81.24098,559.1379470108549,108.00511905626297,2.0,647.2078770618677,323.6039385309339,68.04932776512734,0.6419129278124687,False,True,0.0,442948.27082237665,1148747.7220254836
1596,0.1507,0.1807,0.198,0.2158,0.2161,0.22,0.2178,0.2407,0.3637,0.3545,0.047619063,0.25090283,-0.093099125,0.20769727,4.2384182262238825,-11.962170464108507,-16.20058869033239,3410,57.111603,6.945992,2.6883378,80.32076,84.07938766176443,102.17478450139616,5.0,11958.241465962497,2391.6482931924993,268.0177721393771,0.3401575380237878,False,True,0.0,442948.27082237665,1148847.7220254836
1597,0.1236,0.1466,0.1662,0.1869,0.1887,0.2018,0.1949,0.2219,0.2759,0.2366,0.07947939,0.17204757,-0.1414349,0.16250326,-1.3657649757177903,-11.482855889138678,-10.117090913420888,3924,57.111603,6.8327484,0.67642176,79.18625,251.1933263907396,90.16861644701646,4.0,1149.816866715337,287.45421667883426,33.09999662317491,0.7690174254930394,False,True,0.0,442948.27082237665,1148947.7220254836
